"GeneID","geneSymbol","chr","strand","exonStart_0base","exonEnd","upstreamES","upstreamEE","downstreamES","downstreamEE","IJC_SAMPLE_1","SJC_SAMPLE_1","IJC_SAMPLE_2","SJC_SAMPLE_2","IncFormLen","SkipFormLen","PValue","FDR","IncLevel1","IncLevel2","IncLevelDifference"
"ENSG00000075711","DLG1","3","-",197076585,197076685,197075836,197075870,197081050,197081117,"238,299,199","109,73,70","173,272,155","154,215,207",249,149,6.13e-07,0.000119509,"0.566,0.71,0.63","0.402,0.431,0.309",0.255
"ENSG00000197343","ZNF655","7","+",99562367,99562494,99560532,99560695,99563862,99564705,"398,324,298","0,0,0","65,97,109","20,13,15",276,149,2.26e-12,9.89e-10,"1.0,1.0,1.0","0.637,0.801,0.797",0.255
"ENSG00000198270","TMEM116","12","-",111965594,111965759,111943264,111943369,111991757,111991889,"31,14,46","24,31,27","8,2,3","32,34,12",314,149,3.52e-05,0.004249213,"0.38,0.176,0.447","0.106,0.027,0.106",0.255
"ENSG00000078018","MAP2","2","+",209723594,209723687,209709913,209710254,209725708,209725790,"41,54,49","1,3,3","76,105,78","26,33,19",242,149,8.11e-07,0.000150312,"0.962,0.917,0.91","0.643,0.662,0.717",0.256
"ENSG00000197343","ZNF655","7","+",99561887,99562494,99560532,99560695,99563862,99564705,"866,915,900","0,0,0","176,279,282","20,13,15",756,149,7.13e-13,3.29e-10,"1.0,1.0,1.0","0.634,0.809,0.787",0.257
"ENSG00000121749","TBC1D15","12","+",71841100,71841231,71839706,71839811,71872069,71872168,"28,41,14","31,42,18","1,10,0","15,29,19",280,149,1.17e-05,0.001650754,"0.325,0.342,0.293","0.034,0.155,0.0",0.257
"ENSG00000005801","ZNF195","11","-",3361975,3362073,3361742,3361889,3370974,3371071,"10,22,22","19,23,34","0,3,3","29,24,39",247,149,3.32e-08,7.89e-06,"0.241,0.366,0.281","0.0,0.07,0.044",0.258
"ENSG00000134283","PPHLN1","12","+",42332659,42332702,42326144,42326229,42335882,42335974,"66,107,70","69,114,80","15,37,33","83,139,115",192,149,1.6e-10,5.59e-08,"0.426,0.421,0.404","0.123,0.171,0.182",0.258
"ENSG00000186866","POFUT2","21","-",45282803,45282938,45282368,45282398,45283351,45283527,"4,17,24","14,19,13","1,9,5","55,41,47",284,149,0.000188857,0.017270777,"0.13,0.319,0.492","0.009,0.103,0.053",0.259
"ENSG00000090097","PCBP4","3","-",51961940,51962088,51961159,51961270,51967325,51967445,"18,34,12","1,0,0","49,49,43","12,6,12",297,149,1.45e-06,0.000257093,"0.9,1.0,1.0","0.672,0.804,0.643",0.26
"ENSG00000147854","UHRF2","9","+",6495584,6497103,6493825,6493932,6497197,6497360,"232,439,321","34,45,28","99,207,180","39,58,96",1668,149,6.16e-09,1.77e-06,"0.379,0.466,0.506","0.185,0.242,0.143",0.26
"ENSG00000163681","SLMAP","3","+",57865241,57865292,57864547,57864716,57871635,57871698,"19,24,11","0,0,0","17,24,16","2,12,4",200,149,1.59e-05,0.002149097,"1.0,1.0,1.0","0.864,0.598,0.749",0.263
"ENSG00000133612","AGAP3","7","+",151120519,151120745,151119986,151120145,151123793,151123850,"160,172,220","79,87,59","83,133,100","133,163,119",375,149,1.88e-07,3.96e-05,"0.446,0.44,0.597","0.199,0.245,0.25",0.263
"ENSG00000114209","PDCD10","3","-",167725400,167725473,167720061,167720273,167734431,167734517,"132,132,93","15,14,10","68,55,40","26,18,29",222,149,1.95e-05,0.002575279,"0.855,0.864,0.862","0.637,0.672,0.481",0.264
"ENSG00000197586","ENTPD6","20","+",25221231,25221333,25218549,25218614,25222837,25222970,"294,343,211","0,0,0","308,337,280","94,85,31",251,149,0,0,"1.0,1.0,1.0","0.66,0.702,0.843",0.265
"ENSG00000184792","OSBP2","22","+",30889489,30889636,30889176,30889234,30890727,30890973,"159,184,87","20,18,31","101,115,91","52,68,51",296,149,9.93e-05,0.010179637,"0.8,0.837,0.586","0.494,0.46,0.473",0.265
"ENSG00000249673","NOP14-AS1","4","+",2937974,2938142,2937751,2937844,2940301,2940504,"15,40,21","0,2,0","21,27,38","4,7,6",317,149,4.1e-05,0.004819772,"1.0,0.904,1.0","0.712,0.645,0.749",0.266
"ENSG00000028203","VEZT","12","+",95256549,95256622,95251939,95252071,95257149,95257181,"103,127,66","45,36,21","52,80,50","65,61,57",222,149,5.05e-06,0.000796112,"0.606,0.703,0.678","0.349,0.468,0.371",0.266
"ENSG00000197872","FAM49A","2","-",16622938,16623137,16588049,16588129,16623863,16624019,"9,26,38","36,22,16","3,11,0","50,42,48",348,149,0.00015199,0.01456732,"0.097,0.336,0.504","0.025,0.101,0.0",0.27
"ENSG00000100578","KIAA0586","14","+",58543882,58543967,58540070,58540136,58547780,58548023,"80,56,107","146,108,93","21,6,1","137,170,169",234,149,1.11e-15,6.88e-13,"0.259,0.248,0.423","0.089,0.022,0.004",0.272
"ENSG00000083799","CYLD","16","+",50744729,50744866,50742761,50742841,50749575,50749798,"419,261,159","53,36,8","88,80,38","31,40,14",286,149,4.23e-07,8.45e-05,"0.805,0.791,0.912","0.597,0.51,0.586",0.272
"ENSG00000126705","AHDC1","1","-",27558304,27558530,27553073,27553185,27558705,27558883,"76,65,43","3,2,4","94,139,153","27,27,44",375,149,3.46e-06,0.000570985,"0.91,0.928,0.81","0.58,0.672,0.58",0.272
"ENSG00000107679","PLEKHA1","10","+",122428275,122428316,122426941,122427031,122429623,122432345,"59,72,91","61,40,69","27,57,42","67,118,139",190,149,3.21e-07,6.57e-05,"0.431,0.585,0.508","0.24,0.275,0.192",0.272
"ENSG00000058799","YIPF1","1","-",53855000,53855051,53851718,53852270,53860055,53860153,"282,231,210","38,42,24","382,283,246","173,156,181",200,149,2.52e-13,1.25e-10,"0.847,0.804,0.867","0.622,0.575,0.503",0.273
"ENSG00000108651","UTP6","17","-",31866654,31866715,31865365,31865438,31873377,31873395,"23,19,12","2,2,0","17,17,29","6,9,9",210,149,0.000665067,0.048467225,"0.891,0.871,1.0","0.668,0.573,0.696",0.275
"ENSG00000140157","NIPA2","15","+",22839654,22839790,22838643,22838947,22851638,22851661,"104,101,60","5,15,1","74,61,49","22,24,15",285,149,2.15e-05,0.00277158,"0.916,0.779,0.969","0.637,0.571,0.631",0.275
"ENSG00000004866","ST7","7","+",117134123,117134192,117131884,117131960,117136080,117136235,"224,240,177","0,0,0","116,137,88","36,43,15",218,149,0,0,"1.0,1.0,1.0","0.688,0.685,0.8",0.276
"ENSG00000187583","PLEKHN1","1","+",973185,973326,972860,973010,973832,974051,"16,16,29","0,2,0","26,46,44","7,8,17",290,149,8.62e-06,0.001262558,"1.0,0.804,1.0","0.656,0.747,0.571",0.277
"ENSG00000173818","ENDOV","17","+",80422205,80422245,80415314,80415821,80423519,80423587,"68,87,65","0,0,19","76,66,26","25,26,19",189,149,2.02e-05,0.002616043,"1.0,1.0,0.73","0.706,0.667,0.519",0.279
"ENSG00000140105","WARS","14","-",100374135,100374244,100369086,100369258,100376259,100376334,"478,444,141","57,27,30","145,127,37","61,65,20",258,149,2.34e-09,7.1e-07,"0.829,0.905,0.731","0.579,0.53,0.517",0.28
"ENSG00000213753","CENPBD1P1","19","+",58586154,58586356,58575444,58575588,58598966,58599575,"112,77,126","20,1,4","125,138,111","27,66,28",351,149,0.000139051,0.013566995,"0.704,0.97,0.93","0.663,0.47,0.627",0.281
"ENSG00000237187","NR2F1-AS1","5","-",93544794,93544915,93438702,93438741,93553760,93553863,"9,33,4","9,14,7","0,1,29","41,37,37",270,149,0.000389222,0.031622737,"0.356,0.565,0.24","0.0,0.015,0.302",0.281
"ENSG00000128891","CCDC32","15","-",40539238,40539355,40531340,40532302,40557215,40557372,"14,8,8","9,16,19","2,0,0","32,17,23",266,149,8.09e-07,0.000150312,"0.466,0.219,0.191","0.034,0.0,0.0",0.281
"ENSG00000151353","TMEM18","2","-",675757,676238,675509,675630,676573,676642,"122,144,80","16,12,4","85,164,153","30,52,32",630,149,0.000268473,0.023171989,"0.643,0.739,0.825","0.401,0.427,0.531",0.283
"ENSG00000257524","AL157935.2","9","-",127897955,127898010,127896241,127896332,127899502,127899581,"34,52,23","9,9,9","40,54,28","59,45,17",204,149,0.000224868,0.020019104,"0.734,0.808,0.651","0.331,0.467,0.546",0.283
"ENSG00000123200","ZC3H13","13","-",46051931,46051989,46045390,46045516,46052403,46052685,"8,8,5","9,9,3","1,1,0","1,12,12",207,149,1.75e-05,0.002334724,"0.39,0.39,0.545","0.419,0.057,0.0",0.283
"ENSG00000127081","ZNF484","9","-",92862139,92862165,92856191,92856318,92875014,92875059,"8,4,2","7,2,3","2,0,0","1,23,24",175,149,7.91e-05,0.008357413,"0.493,0.63,0.362","0.63,0.0,0.0",0.285
"ENSG00000197548","ATG7","3","+",11282192,11282438,11280993,11281102,11298685,11298855,"57,85,50","0,0,2","45,67,14","5,6,6",395,149,5e-05,0.005624631,"1.0,1.0,0.904","0.772,0.808,0.468",0.285
"ENSG00000121957","GPSM2","1","+",108882579,108882625,108876980,108877228,108885274,108885578,"7,15,17","22,22,14","4,2,0","23,34,25",195,149,1.57e-05,0.002129383,"0.196,0.343,0.481","0.117,0.043,0.0",0.287
"ENSG00000032444","PNPLA6","19","+",7534378,7534446,7534151,7534239,7534749,7534902,"10,11,6","0,0,0","17,35,14","7,8,3",217,149,1.5e-06,0.00026266,"1.0,1.0,1.0","0.625,0.75,0.762",0.288
"ENSG00000170364","SETMAR","3","+",4313646,4313761,4303336,4303526,4316211,4316536,"42,65,33","1,3,0","35,22,34","16,6,5",264,149,8.07e-06,0.001191248,"0.96,0.924,1.0","0.552,0.674,0.793",0.288
"ENSG00000175471","MCTP1","5","-",94931952,94931991,94912805,94912976,94940083,94940195,"83,100,49","44,46,12","91,119,62","126,129,93",188,149,5.08e-06,0.000798833,"0.599,0.633,0.764","0.364,0.422,0.346",0.288
"ENSG00000075413","MARK3","14","+",103500155,103500200,103491776,103492034,103502881,103503071,"157,140,197","144,195,163","81,121,91","334,530,539",194,149,0,0,"0.456,0.355,0.481","0.157,0.149,0.115",0.29
"ENSG00000048991","R3HDM1","2","+",135641535,135641604,135638895,135639122,135645378,135645527,"41,51,21","37,36,30","15,12,30","110,83,81",218,149,5.77e-08,1.33e-05,"0.431,0.492,0.324","0.085,0.09,0.202",0.29
"ENSG00000175471","MCTP1","5","-",94917895,94917973,94912805,94912976,94923961,94924021,"341,256,201","93,79,36","29,83,32","47,68,16",227,149,0.000130489,0.012808437,"0.706,0.68,0.786","0.288,0.445,0.568",0.29
"ENSG00000108423","TUBD1","17","-",59874538,59874703,59866595,59866749,59886082,59886230,"47,14,12","0,0,0","14,18,14","2,9,1",314,149,0.000601855,0.044968454,"1.0,1.0,1.0","0.769,0.487,0.869",0.292
"ENSG00000171103","TRMT61B","2","-",28865016,28865119,28852407,28852499,28869578,28870295,"60,86,62","2,3,0","60,60,55","33,12,11",252,149,7.31e-08,1.64e-05,"0.947,0.944,1.0","0.518,0.747,0.747",0.293
"ENSG00000115282","TTC31","2","+",74490024,74490127,74483321,74483410,74490243,74490473,"230,180,117","0,5,0","54,107,60","12,20,25",252,149,3.28e-14,1.78e-11,"1.0,0.955,1.0","0.727,0.76,0.587",0.294
"ENSG00000151150","ANK3","10","-",60166590,60166653,60145967,60146021,60166823,60166896,"12,13,3","0,2,0","19,9,18","8,10,1",212,149,0.000678795,0.049316801,"1.0,0.82,1.0","0.625,0.387,0.927",0.294
"ENSG00000164241","C5orf63","5","-",127056396,127056506,127052612,127052669,127058881,127059002,"62,77,53","41,40,27","24,14,27","38,65,45",259,149,3.04e-07,6.24e-05,"0.465,0.525,0.53","0.267,0.11,0.257",0.295
"ENSG00000061656","SPAG4","20","+",35618922,35618998,35617519,35617840,35619194,35619310,"41,44,74","3,1,2","41,56,66","13,21,26",225,149,2.93e-09,8.79e-07,"0.901,0.967,0.961","0.676,0.638,0.627",0.296
"ENSG00000138050","THUMPD2","2","-",39757247,39757368,39755888,39755960,39761330,39761418,"49,102,46","19,14,19","62,60,66","68,58,61",270,149,5.83e-05,0.006431665,"0.587,0.801,0.572","0.335,0.363,0.374",0.296
"ENSG00000106070","GRB10","7","-",50710874,50710990,50703820,50703908,50782423,50782910,"47,30,37","0,0,0","25,26,11","1,9,5",265,149,0.000323402,0.027226882,"1.0,1.0,1.0","0.934,0.619,0.553",0.298
"ENSG00000151778","SERP2","13","+",44395783,44396083,44379640,44379713,44397271,44397441,"4,12,7","3,9,4","4,9,16","102,86,124",449,149,7.86e-06,0.001165547,"0.307,0.307,0.367","0.013,0.034,0.041",0.298
"ENSG00000118600","RXYLT1","12","+",63782540,63782704,63781018,63781174,63784969,63785072,"215,214,125","161,121,156","30,39,44","174,250,255",313,149,0,0,"0.389,0.457,0.276","0.076,0.069,0.076",0.3
"ENSG00000179912","R3HDM2","12","-",57305639,57305663,57303175,57303217,57310263,57310463,"66,69,74","37,61,40","53,58,43","86,175,116",173,149,5.26e-08,1.22e-05,"0.606,0.493,0.614","0.347,0.222,0.242",0.301
"ENSG00000125648","SLC25A23","19","-",6452311,6452479,6444150,6444301,6453980,6454009,"45,47,35","0,1,0","35,60,72","11,10,14",317,149,3.08e-09,9.2e-07,"1.0,0.957,1.0","0.599,0.738,0.707",0.304
"ENSG00000111877","MCM9","6","-",118856370,118856545,118829047,118829250,118894026,118894356,"39,13,10","0,1,1","17,24,24","10,1,16",324,149,5.72e-05,0.006357445,"1.0,0.857,0.821","0.439,0.917,0.408",0.305
"ENSG00000179134","SAMD4B","19","+",39351816,39352374,39342467,39342576,39354005,39354066,"109,215,185","18,90,38","37,58,80","79,78,49",707,149,8.05e-07,0.000150103,"0.561,0.335,0.506","0.09,0.135,0.256",0.307
"ENSG00000111731","C2CD5","12","-",22458483,22458585,22456970,22457161,22459491,22459542,"65,55,35","0,1,0","28,59,43","24,6,7",251,149,6.64e-06,0.001016333,"1.0,0.97,1.0","0.409,0.854,0.785",0.307
"ENSG00000106070","GRB10","7","-",50732271,50732368,50703820,50703908,50782423,50782567,"1,32,22","0,0,0","11,26,11","1,9,5",246,149,2.49e-05,0.003139141,"1.0,1.0,1.0","0.869,0.636,0.571",0.308
"ENSG00000160310","PRMT2","21","+",46636438,46636547,46635166,46635763,46636895,46636990,"182,287,136","145,149,179","59,78,39","255,283,285",258,149,4.31e-12,1.82e-09,"0.42,0.527,0.305","0.118,0.137,0.073",0.308
"ENSG00000014914","MTMR11","1","-",149935583,149935620,149935298,149935359,149936153,149936350,"12,13,5","0,1,0","8,15,13","0,9,15",186,149,0.000185795,0.017029813,"1.0,0.912,1.0","1.0,0.572,0.41",0.31
"ENSG00000138380","CARF","2","+",202942739,202942967,202917876,202918043,202952558,202952620,"14,22,10","0,0,2","37,36,61","11,17,10",377,149,6.4e-05,0.006968214,"1.0,1.0,0.664","0.571,0.456,0.707",0.31
"ENSG00000254485","AC026191.1","3","-",9355800,9355859,9349684,9350066,9362839,9363006,"13,5,8","0,0,0","12,3,12","11,0,5",208,149,0.000641956,0.047205866,"1.0,1.0,1.0","0.439,1.0,0.632",0.31
"ENSG00000004866","ST7","7","+",117098612,117098815,117020217,117020629,117099761,117099844,"28,33,14","0,0,0","21,33,14","9,3,2",352,149,5.73e-05,0.006357445,"1.0,1.0,1.0","0.497,0.823,0.748",0.311
"ENSG00000143224","PPOX","1","+",161168431,161168576,161167099,161167234,161168992,161169183,"42,52,54","0,0,0","29,36,26","0,17,11",294,149,0.000229023,0.020333359,"1.0,1.0,1.0","1.0,0.518,0.545",0.312
"ENSG00000100092","SH3BP1","22","+",37641125,37641168,37639049,37639846,37641373,37641478,"5,5,5","2,0,0","8,7,21","3,9,8",192,149,0.000552461,0.04205036,"0.66,1.0,1.0","0.674,0.376,0.671",0.313
"ENSG00000244026","FAM86DP","3","-",75427426,75427692,75426449,75426621,75429135,75429237,"24,20,10","0,2,0","38,33,30","6,10,7",415,149,4.91e-05,0.005544063,"1.0,0.782,1.0","0.695,0.542,0.606",0.313
"ENSG00000197892","KIF13B","8","-",29075280,29075343,29071619,29072316,29092744,29092878,"69,106,83","6,9,0","79,69,54","15,39,38",212,149,1.41e-06,0.000249945,"0.89,0.892,1.0","0.787,0.554,0.5",0.314
"ENSG00000157782","CABP1","12","+",120656092,120656272,120650084,120650682,120659877,120659908,"3,3,3","0,0,0","12,32,26","6,4,3",329,149,0.000197657,0.017990406,"1.0,1.0,1.0","0.475,0.784,0.797",0.315
"ENSG00000139629","GALNT6","12","-",51382312,51382509,51379663,51379884,51383460,51383582,"20,6,16","13,38,5","2,0,2","13,20,23",346,149,0.000531555,0.040856404,"0.399,0.064,0.579","0.062,0.0,0.036",0.315
"ENSG00000115363","EVA1A","2","-",75526111,75526199,75522364,75522487,75560679,75560938,"188,123,101","64,30,85","88,78,32","107,120,72",237,149,7.02e-05,0.007593031,"0.649,0.72,0.428","0.341,0.29,0.218",0.316
"ENSG00000167065","DUSP18","22","-",30663012,30663260,30652050,30652297,30663403,30663506,"95,104,66","2,2,2","29,68,48","8,15,9",397,149,1.02e-07,2.23e-05,"0.947,0.951,0.925","0.576,0.63,0.667",0.317
"ENSG00000170364","SETMAR","3","+",4312897,4313761,4303303,4303526,4316211,4317567,"109,166,130","1,3,0","79,112,89","16,6,5",1013,149,2.61e-05,0.003248557,"0.941,0.891,1.0","0.421,0.733,0.724",0.318
"ENSG00000197961","ZNF121","19","-",9584185,9584348,9569001,9569082,9584460,9584497,"19,10,7","5,9,4","0,2,0","3,1,10",312,149,3.25e-05,0.003947261,"0.645,0.347,0.455","0.0,0.489,0.0",0.319
"ENSG00000196535","MYO18A","17","-",29085603,29085648,29082315,29082438,29086437,29086577,"417,405,452","51,64,61","395,382,443","216,301,328",194,149,0,0,"0.863,0.829,0.851","0.584,0.494,0.509",0.319
"ENSG00000146067","FAM193B","5","-",177531952,177532131,177531281,177531521,177532442,177532641,"43,75,76","11,25,38","9,48,62","30,62,51",328,149,0.000118508,0.011828581,"0.64,0.577,0.476","0.12,0.26,0.356",0.319
"ENSG00000198668","CALM1","14","+",90398990,90399087,90398261,90398488,90400064,90400095,"28,24,18","0,1,0","15,8,3","12,4,0",246,149,0.000507337,0.039493364,"1.0,0.936,1.0","0.431,0.548,1.0",0.319
"ENSG00000139637","C12orf10","12","+",53305907,53306060,53300092,53300262,53306679,53306861,"89,62,45","0,0,0","51,72,58","35,22,0",302,149,0.000500874,0.039130701,"1.0,1.0,1.0","0.418,0.618,1.0",0.321
"ENSG00000154144","TBRG1","11","+",124626472,124626609,124625670,124625903,124626812,124627050,"104,94,54","28,47,14","29,36,18","34,32,40",286,149,1.8e-05,0.002379898,"0.659,0.51,0.668","0.308,0.37,0.19",0.323
"ENSG00000054282","SDCCAG8","1","+",243293398,243293494,243293090,243293219,243304712,243304777,"81,63,54","50,44,49","10,29,7","75,51,64",245,149,9.62e-10,3.05e-07,"0.496,0.465,0.401","0.075,0.257,0.062",0.323
"ENSG00000219545","UMAD1","7","+",7676101,7676208,7673308,7673453,7801669,7801743,"47,40,25","31,22,20","43,10,9","63,80,65",256,149,5.53e-08,1.28e-05,"0.469,0.514,0.421","0.284,0.068,0.075",0.326
"ENSG00000114107","CEP70","3","-",138572858,138572914,138571265,138571356,138591853,138591956,"37,75,40","0,2,2","36,60,51","23,20,16",205,149,3.28e-10,1.11e-07,"1.0,0.965,0.936","0.532,0.686,0.699",0.328
"ENSG00000088387","DOCK9","13","-",98845328,98845372,98837493,98837609,98845923,98846060,"25,17,6","22,16,16","0,2,11","79,68,54",193,149,4.04e-08,9.46e-06,"0.467,0.451,0.225","0.0,0.022,0.136",0.328
"ENSG00000078487","ZCWPW1","7","-",100402515,100402576,100400854,100401336,100403693,100403785,"2,19,0","0,0,1","6,13,10","13,11,16",210,149,0.000268078,0.023168648,"1.0,1.0,0.0","0.247,0.456,0.307",0.33
"ENSG00000080822","CLDND1","3","-",98521652,98521696,98521132,98521437,98522848,98522955,"15,8,8","0,0,0","17,20,19","11,0,17",193,149,0.000428809,0.034494446,"1.0,1.0,1.0","0.544,1.0,0.463",0.331
"ENSG00000135241","PNPLA8","7","-",108521475,108521521,108514435,108515574,108526028,108526194,"68,121,89","7,3,2","47,110,79","20,69,35",195,149,4.44e-16,2.83e-13,"0.881,0.969,0.971","0.642,0.549,0.633",0.332
"ENSG00000269893","SNHG8","4","+",118279106,118279137,118278754,118278792,118279623,118279820,"0,3,1","1,0,0","2,0,0","0,6,5",180,149,0.000196737,0.017931701,"0.0,1.0,1.0","1.0,0.0,0.0",0.333
"ENSG00000054118","THRAP3","1","+",36225411,36225463,36224970,36225102,36259381,36259484,"4,0,4","0,3,0","0,0,1","1,4,0",201,149,0.000561751,0.042590254,"1.0,0.0,1.0","0.0,0.0,1.0",0.333
"ENSG00000213983","AP1G2","14","-",23566561,23566686,23566277,23566419,23567110,23567315,"2,10,1","0,0,1","1,5,1","0,7,7",274,149,8.65e-05,0.009037646,"1.0,1.0,0.352","1.0,0.28,0.072",0.333
"ENSG00000248167","TRIM39-RPP21","6","+",30341711,30341896,30340504,30340620,30345297,30345398,"90,81,49","8,0,0","71,67,56","20,18,17",334,149,6.93e-08,1.57e-05,"0.834,1.0,1.0","0.613,0.624,0.595",0.334
"ENSG00000067836","ROGDI","16","-",4801049,4801321,4800497,4800578,4801502,4801585,"3,8,5","0,0,0","33,25,30","3,6,7",421,149,5.62e-07,0.000110198,"1.0,1.0,1.0","0.796,0.596,0.603",0.335
"ENSG00000204611","ZNF616","19","-",52122359,52122457,52114789,52117024,52123922,52124049,"30,20,2","13,31,7","0,0,0","6,7,10",247,149,7.99e-07,0.000149499,"0.582,0.28,0.147","0.0,0.0,0.0",0.336
"ENSG00000006282","SPATA20","17","+",50547664,50547954,50547204,50547285,50548282,50548453,"5,7,9","1,0,0","10,18,28","11,3,4",439,149,4.63e-05,0.005301243,"0.629,1.0,1.0","0.236,0.671,0.704",0.339
"ENSG00000166225","FRS2","12","+",69480298,69480359,69470348,69470530,69530864,69530960,"4,18,4","9,13,5","0,0,3","4,17,24",210,149,2.51e-06,0.000420833,"0.24,0.496,0.362","0.0,0.0,0.081",0.339
"ENSG00000261801","LOXL1-AS1","15","-",73925269,73925505,73919837,73920038,73926239,73926298,"20,19,24","11,17,16","3,0,4","43,27,42",385,149,2.48e-14,1.39e-11,"0.413,0.302,0.367","0.026,0.0,0.036",0.34
"ENSG00000118482","PHF3","6","+",63646526,63646795,63635835,63636150,63679999,63680161,"37,59,18","3,0,0","28,34,16","3,8,8",418,149,4.27e-05,0.004982616,"0.815,1.0,1.0","0.769,0.602,0.416",0.343
