"gene_id","M3_1_U87","M3_2_U87","M3_3_U87","LUC_1_U87","LUC_2_U87","LUC_3_U87","M3_U87","LUC_U87","log2FoldChange","pvalue","padj","gene_name","gene_chr","gene_start","gene_end","gene_strand","gene_length","gene_biotype","gene_description","tf_family","M3_1_U87_count","M3_2_U87_count","M3_3_U87_count","LUC_1_U87_count","LUC_2_U87_count","LUC_3_U87_count","M3_1_U87_fpkm","M3_2_U87_fpkm","M3_3_U87_fpkm","LUC_1_U87_fpkm","LUC_2_U87_fpkm","LUC_3_U87_fpkm"
"ENSG00000052795",7545.98224106788,5278.38184951864,4936.63657854883,3313.42553672443,2401.17378322596,2204.85000513331,5920.33355637845,2639.81644169457,1.16553518392775,5.15958530981028e-08,6.81383073189339e-07,"FNIP2","4",158769138,158908049,"+",10868,"protein_coding","folliculin interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:29280]","-",6939,5383,4691,2984,2818,2507,12.1333618156697,8.51702276976593,7.81808750383741,5.55882630114307,4.01313441283281,3.65351846729419
"ENSG00000106804",175.083317597914,264.752572797703,303.080651166503,94.3837703155418,80.9480161130115,87.0682690499392,247.638847187373,87.4666851594975,1.50389019361005,5.37187465997944e-08,7.07639238124313e-07,"C5","9",120952335,121050276,"-",6533,"protein_coding","complement C5 [Source:HGNC Symbol;Acc:HGNC:1331]","-",161,270,288,85,95,99,0.468324748435804,0.710663751597489,0.798480939042176,0.263414806026546,0.225062580458927,0.240009890662353
"ENSG00000156603",1831.30625363284,1580.67091611073,1398.59092152876,946.058497751078,702.117529232858,694.787197469212,1603.52269709078,780.987741484383,1.03899362074316,5.45922095847976e-08,7.17795316386847e-07,"MED19","11",57703714,57712323,"-",1877,"protein_coding","mediator complex subunit 19 [Source:HGNC Symbol;Acc:HGNC:29600]","-",1684,1612,1329,852,824,790,17.0495022759934,14.7677327061869,12.8246473584832,9.18986722530482,6.79446531489697,6.66606311598001
"ENSG00000105808",22.8369544692932,25.4946921953343,11.575997093165,47.7470838066859,153.375188424653,189.087655007444,19.9692145859308,130.069975746261,-2.70517277957652,5.57945819163628e-08,7.31772759453619e-07,"RASA4","7",102573807,102616757,"-",8077,"protein_coding","RAS p21 protein activator 4 [Source:HGNC Symbol;Acc:HGNC:23181]","-",21,26,11,43,180,215,0.0494086630560923,0.0553523830900024,0.0246676243424349,0.107783501291498,0.344917134247174,0.421594541896479
"ENSG00000089639",466.526355586989,624.619958785691,590.375851751416,987.143197770785,1227.00150739723,1171.463983581,560.507388708032,1128.536229583,-1.00971686293926,5.68765061557356e-08,7.45497361720624e-07,"GMIP","19",19629476,19643667,"-",3740,"protein_coding","GEM interacting protein [Source:HGNC Symbol;Acc:HGNC:24852]","-",429,637,561,889,1440,1332,2.17981471829948,2.92874046960956,2.71691457018882,4.81242609873797,5.95913517286509,5.64078082457897
"ENSG00000267169",237.06933687171,303.97517617514,290.452290701232,84.3901946350727,130.368910160955,104.657818352957,277.165601249361,106.472307716328,1.37583896563253,5.70183157685758e-08,7.46890169958569e-07,"AC022098.1","19",14137179,14171267,"+",3186,"antisense","uncharacterized LOC100507373 [Source:NCBI gene;Acc:100507373]","-",218,310,276,76,153,119,1.30030314452941,1.67312728098368,1.56909064944991,0.482949516305264,0.743255285410315,0.591572248752311
"ENSG00000205704",1.08747402234729,2.94169525330781,3.15709011631774,32.2015216370672,22.154193883561,115.211547934768,2.39541979732428,56.5224211517988,-4.55297689687648,6.17330021684686e-08,8.0563485003832e-07,"LINC00634","22",41952165,41958933,"+",1521,"transcribed_unitary_pseudogene","long intergenic non-protein coding RNA 634 [Source:HGNC Symbol;Acc:HGNC:27930]","-",1,3,3,29,26,131,0.0124940913404107,0.0339160368849908,0.0357253723890706,0.386013682216587,0.264567492242586,1.36410777503056
"ENSG00000174332",83.7354997207417,117.667810132312,70.5083459310961,216.527473076831,294.821195527389,248.012645172554,90.6372185947167,253.120437925592,-1.48085917553206,6.73875421658967e-08,8.76705664673471e-07,"GLIS1","1",53506237,53738106,"-",3113,"protein_coding","GLIS family zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:29525]","zf-C2H2",77,120,67,195,346,282,0.470051556541882,0.662849882455137,0.389834620843026,1.26820483707953,1.72024112125994,1.43475117907828
"ENSG00000273173",34.7991687151134,45.1059938840531,47.356351744766,119.92290816563,126.960572640408,203.159294449858,42.4205047813108,150.014258418632,-1.82274686855122,6.91979668269921e-08,8.98589914092664e-07,"SNURF","15",24954986,24977850,"+",1175,"protein_coding","SNRPN upstream reading frame [Source:HGNC Symbol;Acc:HGNC:11171]","-",32,46,45,108,149,231,0.517542479762101,0.673182818920643,0.69368031579289,1.86088614968024,1.96264046479362,3.1137283148596
"ENSG00000105997",70.6858114525741,120.60950538562,122.074151164286,297.586475818414,259.885735941774,284.950698708892,104.45648933416,280.807636823027,-1.42418155616434,6.96540240497599e-08,9.0339549340093e-07,"HOXA3","7",27106184,27152581,"-",4306,"protein_coding","homeobox A3 [Source:HGNC Symbol;Acc:HGNC:5104]","Homeobox",65,123,116,268,305,324,0.286862131994822,0.491183923870161,0.487942545505346,1.26007003262955,1.09627159320444,1.19172921853434
"ENSG00000175938",464.351407542295,543.233056777509,610.370755821429,930.512935581459,1134.1243099623,1417.71767382325,539.318406713744,1160.78497312234,-1.10636233294615,7.00991504095883e-08,9.08607803365737e-07,"ORAI3","16",30949066,30956461,"+",2643,"protein_coding","ORAI calcium release-activated calcium modulator 3 [Source:HGNC Symbol;Acc:HGNC:28185]","-",427,554,580,838,1331,1612,3.07018540317159,3.60433923881288,3.97480249895199,6.41919797677531,7.7942303943362,9.65994106981206
"ENSG00000274265",100.047610055951,113.745549794569,121.02178779218,272.047337968326,264.146157842459,248.892122637705,111.604982547567,261.695206149497,-1.22848757153535,7.06275566040226e-08,9.14328768827553e-07,"AC245297.3","1",149176022,149251013,"+",1331,"lincRNA","novel transcript","-",92,116,115,245,310,283,1.3135410889905,1.4986250648235,1.56496456584881,3.72667863441022,3.60475692848933,3.36755721180471
"ENSG00000001461",2637.12450419219,1545.37057307104,1479.62290118091,927.18174368797,702.969613612995,708.858836911626,1887.37265948138,779.67006473753,1.27597183359226,7.31280367825498e-08,9.43791880121716e-07,"NIPAL3","1",24415794,24472976,"+",9404,"protein_coding","NIPA like domain containing 3 [Source:HGNC Symbol;Acc:HGNC:25233]","-",2425,1576,1406,835,825,806,4.90041672184754,2.8817523164917,2.70805464744469,1.79766088859452,1.35779334265821,1.3574661977623
"ENSG00000161647",502.41299832445,809.946759744083,784.010712218904,252.060186607388,341.685836434922,290.227563499797,698.790156762479,294.657862180703,1.24465586410082,7.51624173906524e-08,9.68263367133659e-07,"MPP3","17",43800799,43833170,"-",4491,"protein_coding","membrane palmitoylated protein 3 [Source:HGNC Symbol;Acc:HGNC:7221]","-",462,826,745,227,401,330,1.95493720175669,3.16264211952132,3.0046780298236,1.02333238137481,1.3819542455517,1.16379768106372
"ENSG00000171992",2907.90553575667,3313.32942030903,4344.1560000532,7344.16772784699,6083.88247417792,8385.81763021384,3521.79698537297,7271.28927741291,-1.0458738006054,7.57858183213402e-08,9.75098486680759e-07,"SYNPO","5",150601080,150659220,"+",10258,"protein_coding","synaptopodin [Source:HGNC Symbol;Acc:HGNC:30672]","-",2674,3379,4128,6614,7140,9535,4.95373304460097,5.66419968196848,7.28889539594427,13.0537535906325,10.7727818127126,14.7219251499912
"ENSG00000260920",589.410920112234,622.65882861682,488.296604657143,290.924092031435,279.483676684924,268.240626871025,566.788784462065,279.549465195795,1.02049552545483,7.8284260544293e-08,1.00478350537333e-06,"AL031985.3","1",40464319,40466767,"+",2449,"sense_overlapping","novel transcript, sense overlapping with ZNF643","-",542,635,464,262,328,305,4.2057590883587,4.45859473047708,3.43173638374197,2.16593999508137,2.07289548434085,1.97250292961313
"ENSG00000139970",415.415076536666,576.57226964833,377.798450586022,1062.65021402322,1435.76218053078,836.383069358507,456.59526559034,1111.59848797084,-1.28328747516999,7.84091834253858e-08,1.00577249874895e-06,"RTN1","14",59595976,59870966,"-",6209,"protein_coding","reticulon 1 [Source:HGNC Symbol;Acc:HGNC:10467]","-",382,588,359,957,1685,951,1.16916442885941,1.62842861201577,1.04726722574519,3.12050004050526,4.20020601209249,2.42585847121236
"ENSG00000125246",114.184772346466,124.531765723364,155.749779071675,294.255283924925,288.004520486294,371.13949029368,131.488772380502,317.799764901633,-1.27368601439325,7.92596323369315e-08,1.01593142514837e-06,"CLYBL","13",99606669,99897134,"+",7227,"protein_coding","citrate lyase beta like [Source:HGNC Symbol;Acc:HGNC:18355]","-",105,127,148,265,338,422,0.276099191576074,0.302175134770676,0.370926946531936,0.74237225739983,0.723854022985007,0.924828061749639
"ENSG00000267484",183.783109776693,120.60950538562,187.320680234852,39.9743027218765,46.012556527396,62.442900025714,163.904431799055,49.4765864249955,1.72206832895503,7.92978695561051e-08,1.01593142514837e-06,"AC027319.1","19",4838332,4838907,"+",511,"antisense","novel transcript, antisense to PLIN3","-",169,123,178,36,54,71,6.28491914865211,4.13901756591959,6.30933846697469,1.4263152158345,1.63555520155446,2.20061491064259
"ENSG00000260922",165.296051396789,159.832108763058,181.006500002217,54.4094675936653,60.4979909897244,68.5992422817703,168.711553387354,61.1689002883867,1.46019568729355,8.05951696961626e-08,1.03003960491854e-06,"AC009139.1","16",77234877,77299950,"+",1713,"antisense","novel transcript, antisense to ADAMTS18","-",152,163,172,49,71,78,1.68624282847182,1.63622603865296,1.81867797654204,0.579125424681845,0.641495084080315,0.721180279292505
"ENSG00000112561",138.109200838106,136.298546736595,223.101034886453,347.55435422076,448.196383952043,491.627903019354,165.836260820385,429.126213730719,-1.37316554967964,8.42621360150232e-08,1.07494337572049e-06,"TFEB","6",41683978,41736259,"-",5648,"protein_coding","transcription factor EB [Source:HGNC Symbol;Acc:HGNC:11753]","bHLH",127,139,212,313,526,559,0.427309869325976,0.423187830629596,0.679870029367363,1.1219759923189,1.44139630024727,1.56755837442182
"ENSG00000166845",997.213678492469,1011.94316713789,1046.04919187328,610.718513806447,367.248367839031,425.667093133036,1018.40201250121,467.877991592838,1.12452980301844,8.71322613097162e-08,1.10819366972061e-06,"C18orf54","18",54357917,54385218,"+",6165,"protein_coding","chromosome 18 open reading frame 54 [Source:HGNC Symbol;Acc:HGNC:13796]","-",917,1032,994,550,431,484,2.82663768948535,2.8784565260523,2.92037100055981,1.80619037312015,1.08202310878482,1.2434229627949
"ENSG00000197557",526.33742681609,646.192390643282,716.659456404126,314.242435285863,300.785786188348,311.335022663419,629.729757954499,308.787748045877,1.02861202506339,8.94116151052933e-08,1.13580861244094e-06,"TTC30A","2",177612992,177618966,"-",5975,"protein_coding","tetratricopeptide repeat domain 30A [Source:HGNC Symbol;Acc:HGNC:25853]","-",484,659,681,283,353,354,1.53936405983633,1.8965336956912,2.06440035960791,0.958920140899462,0.914385104360756,0.938365333598399
"ENSG00000157554",107.659928212382,125.5123308078,33.6756279073892,8.88317838263923,7.66875942123267,17.589549303018,88.9492956425237,11.3804957022966,2.96058752073305,8.96893744171478e-08,1.13864860778169e-06,"ERG","21",38380027,38661780,"-",7588,"protein_coding","ERG, ETS transcription factor [Source:HGNC Symbol;Acc:HGNC:3446]","ETS",99,128,32,8,9,20,0.247937240372654,0.290065251672162,0.0763848763363576,0.0213450206551698,0.0183572462659095,0.04174546241799
"ENSG00000145777",2442.46665419202,1739.52245978935,1651.15813083418,1018.23432211002,754.094676421213,970.063644061444,1944.38241493852,914.130880864226,1.08924171279836,9.24067895097104e-08,1.1689097257005e-06,"TSLP","5",111070062,111078024,"+",4282,"protein_coding","thymic stromal lymphopoietin [Source:HGNC Symbol;Acc:HGNC:30743]","-",2246,1774,1569,917,885,1103,9.9677463890718,7.12393602592823,6.63683475109179,4.33567367301261,3.19881375341646,4.07976785867541
"ENSG00000261115",313.192518436021,235.335620264625,288.34756395702,778.388505778763,491.652687339028,653.451756607119,278.958567552555,641.16431657497,-1.20017497691113,9.48641312047084e-08,1.19927211837673e-06,"TMEM178B","7",141074232,141480380,"+",10656,"protein_coding","transmembrane protein 178B [Source:HGNC Symbol;Acc:HGNC:44112]","-",288,240,274,701,577,743,0.51360845753418,0.387284475240773,0.465737357502338,1.33185737763621,0.838057753087684,1.10433593580606
"ENSG00000088808",265.34366145274,314.761392103936,424.102438958682,639.588843550025,766.02385774313,936.64350038571,334.735830838453,780.752067226288,-1.22241812501558,9.57629104141604e-08,1.20990650072876e-06,"PPP1R13B","14",103733195,103847590,"-",9588,"protein_coding","protein phosphatase 1 regulatory subunit 13B [Source:HGNC Symbol;Acc:HGNC:14950]","-",244,321,403,576,899,1065,0.483610466689464,0.575691828840384,0.761310368367469,1.21626545730735,1.45118911851022,1.75925253338292
"ENSG00000079215",1326.7183072637,2018.00294376916,2428.85466282044,3514.40744763165,4662.60572810946,5798.39492773989,1924.52530461777,4658.469367827,-1.27540930722591,9.72055203817194e-08,1.22518607602898e-06,"SLC1A3","5",36606355,36688334,"+",6265,"protein_coding","solute carrier family 1 member 3 [Source:HGNC Symbol;Acc:HGNC:10941]","-",1220,2058,2308,3165,5472,6593,3.70060427343861,5.64855488938878,6.67266701569119,10.2279018945525,13.5181530848777,16.6674285896335
"ENSG00000165272",23.9244284916405,1.96113016887187,17.8901773258005,83.2797973372428,98.8417880958878,130.162664842333,14.5919119954376,104.094750091821,-2.84780558300983,9.82604961104366e-08,1.23774057780359e-06,"AQP3","9",33441154,33447633,"-",2950,"protein_coding","aquaporin 3 (Gill blood group) [Source:HGNC Symbol;Acc:HGNC:636]","-",22,2,17,75,116,148,0.141721113367058,0.0116579191191121,0.104378638854712,0.514722510799031,0.608594916053623,0.79459586756781
"ENSG00000138709",2348.94388827016,2018.98350885359,1571.17851455413,1093.74133836246,938.996986910934,758.109574960077,1979.70197055929,930.282633411155,1.09018324481886,1.00462386287724e-07,1.26320478652985e-06,"LARP1B","4",128061268,128222931,"+",9498,"protein_coding","La ribonucleoprotein domain family member 1B [Source:HGNC Symbol;Acc:HGNC:24704]","-",2160,2059,1493,985,1102,862,4.32170856244806,3.72766812094351,2.8471632296567,2.09960684460488,1.79573305142164,1.43741344667027
"ENSG00000154930",107.659928212382,156.89041350975,121.02178779218,28.8703297435775,47.7167252876699,27.2638014196779,128.524043171437,34.6169521503085,1.88684707099711,1.01162284744978e-07,1.27048461732022e-06,"ACSS1","20",25006230,25058980,"-",8691,"protein_coding","acyl-CoA synthetase short chain family member 1 [Source:HGNC Symbol;Acc:HGNC:16091]","-",99,160,115,26,56,31,0.216470806575504,0.316565287321419,0.239669524467238,0.0605672022065519,0.099726510710702,0.056493508420544
"ENSG00000162924",318.629888547757,336.333823961526,306.23774128282,146.572443313547,152.523104044516,149.511169075653,320.400484597368,149.535572144572,1.09907858189657,1.01835518019988e-07,1.27741257857789e-06,"REL","2",60881521,60931610,"+",13170,"protein_coding","REL proto-oncogene, NF-kB subunit [Source:HGNC Symbol;Acc:HGNC:9954]","RHD",293,343,291,132,179,170,0.42278126713197,0.447838476107577,0.400213687636014,0.202918699777416,0.210358276007459,0.204441824983714
"ENSG00000184992",1648.6106178785,1631.6603005014,1339.65857269083,918.298565305331,639.063285102722,547.03498332386,1539.97649702357,701.465611243971,1.13600369052904,1.022331371537e-07,1.28163511022457e-06,"BRI3BP","12",124993700,125031231,"+",6648,"protein_coding","BRI3 binding protein [Source:HGNC Symbol;Acc:HGNC:14251]","-",1516,1664,1273,827,750,622,4.3335327316497,4.30403078910179,3.46834360995825,2.51853745180677,1.74607381500353,1.48185591012962
"ENSG00000164236",246.856603072836,197.093581971623,205.210857560653,528.549113767034,384.29005544177,675.438693235892,216.387014201704,529.425954148232,-1.29122929893945,1.05101606728267e-07,1.31602494574948e-06,"ANKRD33B","5",10564330,10657816,"+",9783,"protein_coding","ankyrin repeat domain 33B [Source:HGNC Symbol;Acc:HGNC:35240]","-",227,201,195,476,451,768,0.440948322071918,0.353294651010811,0.361033317105741,0.985073903252581,0.713504695040607,1.2433567865669
"ENSG00000196247",517.637634637312,706.98742587831,966.069575593227,172.111581163635,308.454545609581,307.817112802815,730.231545369616,262.79441319201,1.47179332368849,1.05351720028188e-07,1.3175863032811e-06,"ZNF107","7",64666083,64711582,"+",7162,"protein_coding","zinc finger protein 107 [Source:HGNC Symbol;Acc:HGNC:12887]","zf-C2H2",476,721,918,155,362,350,1.2630092368182,1.73106751399019,2.32163043417419,0.43815855545538,0.782287878137565,0.773998876638494
"ENSG00000117593",1535.51331955438,1775.80336791348,1402.80037501718,889.428235561753,819.705173691759,611.236838279876,1571.37235416168,773.456749177796,1.02350616482668,1.06031854759658e-07,1.32530356951528e-06,"DARS2","1",173824568,173858808,"+",7438,"protein_coding","aspartyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:25538]","-",1412,1811,1333,801,962,695,3.607550451118,4.18673366482256,3.24607611549852,2.18026988777014,2.00175648842915,1.4799097562198
"ENSG00000163596",172.90836955322,217.685448744778,227.310488374877,388.639054240466,464.385987174645,504.820064996617,205.968102224292,452.615035470576,-1.13632410132994,1.06502935552662e-07,1.32882017749227e-06,"ICA1L","2",202773150,202871985,"-",10598,"protein_coding","islet cell autoantigen 1 like [Source:HGNC Symbol;Acc:HGNC:14442]","-",159,222,216,350,545,574,0.285106487608377,0.360198680463602,0.369159934050944,0.668617968673335,0.795911782546163,0.857816864064467
"ENSG00000127955",1028.75042514054,1197.26996809628,894.508866290025,2128.63161993993,2562.21773107185,1725.53478662607,1040.17641984228,2138.79471254595,-1.0398372327158,1.07492835060878e-07,1.34037504894012e-06,"GNAI1","7",79768028,80226181,"+",24206,"protein_coding","G protein subunit alpha i1 [Source:HGNC Symbol;Acc:HGNC:4384]","-",946,1221,850,1917,3007,1962,0.742680460654853,0.867372588843382,0.636034422501445,1.60336721305745,1.92266112850728,1.28375626712378
